,codra,pais,mes,ano,diasem,conexoes,dispositivos
35770,19,Portugal,09,2021,ter,1,1
35771,19,Portugal,10,2020,dom,1,1
35772,19,Portugal,10,2020,qua,6,2
35773,19,Portugal,10,2020,qui,17,2
35774,19,Portugal,10,2020,sab,2,1
35775,19,Portugal,10,2020,seg,2,2
35776,19,Portugal,10,2020,sex,12,3
35777,19,Portugal,10,2020,ter,15,6
35778,19,Portugal,10,2021,qua,1,1
35779,19,Portugal,10,2021,sab,2,1
35780,19,Portugal,10,2021,seg,9,2
35781,19,Portugal,11,2020,dom,25,5
35782,19,Portugal,11,2020,qua,1,1
35783,19,Portugal,11,2020,sab,3,1
35784,19,Portugal,11,2020,seg,1,1
35785,19,Portugal,11,2020,ter,4,3
35786,19,Portugal,12,2020,dom,3,3
35787,19,Portugal,12,2020,qua,15,8
35788,19,Portugal,12,2020,qui,8,6
35789,19,Portugal,12,2020,sab,5,5
35790,19,Portugal,12,2020,seg,10,6
35791,19,Portugal,12,2020,sex,2,2
35792,19,Portugal,12,2020,ter,12,6
35793,19,Qatar,03,2021,qua,2,1
35794,19,Qatar,04,2021,dom,1,1
35795,19,Russian_Fed,01,2021,sab,1,1
35796,19,Russian_Fed,01,2021,seg,1,1
35797,19,Russian_Fed,02,2021,qua,1,1
35798,19,Russian_Fed,02,2021,seg,1,1
35799,19,Russian_Fed,02,2021,ter,3,1
35800,19,Russian_Fed,03,2021,sex,1,1
35801,19,Russian_Fed,03,2021,ter,1,1
35802,19,Russian_Fed,04,2021,ter,1,1
35803,19,Russian_Fed,05,2021,seg,1,1
35804,19,Russian_Fed,06,2021,qui,1,1
35805,19,Russian_Fed,07,2020,sex,1,1
35806,19,Russian_Fed,07,2021,qua,1,1
35807,19,Russian_Fed,09,2021,seg,1,1
35808,19,Russian_Fed,09,2021,sex,1,1
35809,19,Russian_Fed,10,2020,qua,1,1
35810,19,Russian_Fed,10,2020,qui,5,1
35811,19,Russian_Fed,12,2020,qui,2,1
35812,19,Singapore,02,2021,seg,1,1
35813,19,Singapore,03,2021,qua,1,1
35814,19,Singapore,06,2021,qui,1,1
35815,19,Singapore,06,2021,seg,1,1
35816,19,Singapore,06,2021,sex,2,1
35817,19,Singapore,06,2021,ter,1,1
35818,19,Singapore,07,2021,dom,3,1
35819,19,Singapore,07,2021,sab,2,1
35820,19,Singapore,07,2021,seg,1,1
35821,19,Singapore,07,2021,ter,1,1
35822,19,Singapore,08,2020,qui,1,1
35823,19,Singapore,08,2020,seg,1,1
35824,19,Singapore,08,2020,ter,4,1
35825,19,Singapore,09,2020,dom,3,2
35826,19,Singapore,09,2020,qua,8,2
35827,19,Singapore,09,2020,qui,1,1
35828,19,Singapore,09,2020,sab,1,1
35829,19,Singapore,09,2020,seg,3,2
35830,19,Singapore,09,2020,sex,1,1
35831,19,Singapore,09,2020,ter,11,2
35832,19,Singapore,09,2021,qua,2,2
35833,19,Singapore,09,2021,sab,1,1
35834,19,Singapore,09,2021,seg,1,1
35835,19,Singapore,09,2021,sex,1,1
35836,19,Singapore,09,2021,ter,5,2
35837,19,Singapore,10,2020,dom,1,1
35838,19,Singapore,10,2020,qua,2,2
35839,19,Singapore,10,2020,qui,5,3
35840,19,Singapore,10,2020,seg,3,3
35841,19,Singapore,10,2020,sex,3,2
35842,19,Singapore,10,2020,ter,1,1
35843,19,Singapore,10,2021,qua,5,3
35844,19,Singapore,10,2021,qui,2,2
35845,19,Singapore,10,2021,seg,3,3
35846,19,Singapore,10,2021,sex,9,4
35847,19,Singapore,10,2021,ter,2,1
35848,19,Slovakia,05,2020,qua,1,1
35849,19,Slovakia,05,2020,seg,1,1
35850,19,Slovakia,12,2020,sex,2,1
35851,19,Spain,01,2021,dom,1,1
35852,19,Spain,01,2021,qui,1,1
35853,19,Spain,01,2021,sab,3,1
35854,19,Spain,01,2021,ter,2,2
35855,19,Spain,02,2021,qua,1,1
35856,19,Spain,03,2021,seg,1,1
35857,19,Spain,03,2021,ter,2,1
35858,19,Spain,04,2021,ter,8,1
35859,19,Spain,05,2021,seg,20,3
35860,19,Spain,05,2021,sex,14,2
35861,19,Spain,05,2021,ter,1,1
35862,19,Spain,07,2020,qua,1,1
35863,19,Spain,08,2021,ter,2,1
35864,19,Spain,09,2021,sex,6,1
35865,19,Spain,10,2020,seg,2,1
35866,19,Spain,10,2020,sex,1,1
35867,19,Spain,10,2020,ter,12,2
35868,19,Spain,10,2021,qui,1,1
35869,19,Spain,10,2021,seg,11,2
35870,19,Spain,10,2021,ter,1,1
35871,19,Spain,12,2020,dom,1,1
35872,19,Spain,12,2020,qui,5,1
35873,19,Spain,12,2020,ter,1,1
35874,19,Sweden,06,2021,dom,1,1
35875,19,Sweden,09,2021,dom,1,1
35876,19,Sweden,12,2020,qui,5,2
35877,19,Sweden,12,2020,sab,6,2
35878,19,Sweden,12,2020,sex,12,3
35879,19,Switzerland,01,2021,dom,1,1
35880,19,Switzerland,01,2021,qui,1,1
35881,19,Switzerland,01,2021,sab,2,1
35882,19,Switzerland,01,2021,seg,16,2
35883,19,Switzerland,01,2021,sex,2,1
35884,19,Switzerland,01,2021,ter,1,1
35885,19,Switzerland,02,2021,qui,2,2
35886,19,Switzerland,02,2021,sab,1,1
35887,19,Switzerland,02,2021,sex,2,2
35888,19,Switzerland,03,2021,seg,1,1
35889,19,Switzerland,03,2021,sex,1,1
35890,19,Switzerland,04,2021,qua,1,1
35891,19,Switzerland,06,2021,sab,2,1
35892,19,Switzerland,06,2021,sex,1,1
35893,19,Switzerland,08,2020,qua,1,1
35894,19,Switzerland,09,2021,qua,1,1
35895,19,Switzerland,10,2021,seg,2,2
35896,19,Switzerland,11,2020,qui,2,1
35897,19,Switzerland,11,2020,sex,5,1
35898,19,Switzerland,12,2020,dom,1,1
35899,19,Switzerland,12,2020,qua,2,2
35900,19,Switzerland,12,2020,qui,1,1
35901,19,Switzerland,12,2020,sex,2,2
35902,19,Switzerland,12,2020,ter,2,2
35903,19,Taiwan,03,2021,dom,1,1
35904,19,Thailand,10,2020,ter,4,1
35905,19,USA,01,2021,dom,18,7
35906,19,USA,01,2021,qua,5,5
35907,19,USA,01,2021,qui,11,5
35908,19,USA,01,2021,sab,17,9
35909,19,USA,01,2021,seg,6,4
35910,19,USA,01,2021,sex,4,3
35911,19,USA,01,2021,ter,5,4
35912,19,USA,02,2021,dom,4,4
35913,19,USA,02,2021,qua,11,8
35914,19,USA,02,2021,qui,9,6
35915,19,USA,02,2021,sab,3,3
35916,19,USA,02,2021,seg,9,3
35917,19,USA,02,2021,sex,3,3
35918,19,USA,02,2021,ter,5,3
35919,19,USA,03,2021,dom,4,2
35920,19,USA,03,2021,qua,20,8
35921,19,USA,03,2021,qui,15,9
35922,19,USA,03,2021,sab,3,2
35923,19,USA,03,2021,seg,16,6
35924,19,USA,03,2021,sex,3,3
35925,19,USA,03,2021,ter,6,6
35926,19,USA,04,2020,qui,3,1
35927,19,USA,04,2021,dom,4,2
35928,19,USA,04,2021,qua,3,3
35929,19,USA,04,2021,qui,6,4
35930,19,USA,04,2021,sab,2,2
35931,19,USA,04,2021,seg,19,5
35932,19,USA,04,2021,sex,13,9
35933,19,USA,04,2021,ter,2,2
35934,19,USA,05,2020,dom,76,10
35935,19,USA,05,2020,qua,68,8
35936,19,USA,05,2020,qui,70,9
35937,19,USA,05,2020,sab,58,10
35938,19,USA,05,2020,seg,61,6
35939,19,USA,05,2020,sex,67,7
35940,19,USA,05,2020,ter,55,7
35941,19,USA,05,2021,dom,2,2
35942,19,USA,05,2021,qua,12,7
35943,19,USA,05,2021,qui,6,6
35944,19,USA,05,2021,sab,7,6
35945,19,USA,05,2021,seg,3,3
35946,19,USA,05,2021,sex,5,3
35947,19,USA,05,2021,ter,12,4
35948,19,USA,06,2020,dom,36,4
35949,19,USA,06,2020,qua,61,8
35950,19,USA,06,2020,qui,39,5
35951,19,USA,06,2020,sab,58,11
35952,19,USA,06,2020,seg,48,11
35953,19,USA,06,2020,sex,61,11
35954,19,USA,06,2020,ter,64,9
35955,19,USA,06,2021,dom,6,3
35956,19,USA,06,2021,qua,1,1
35957,19,USA,06,2021,qui,7,6
35958,19,USA,06,2021,seg,4,4
35959,19,USA,06,2021,sex,10,5
35960,19,USA,06,2021,ter,7,3
35961,19,USA,07,2020,dom,46,7
35962,19,USA,07,2020,qua,99,16
35963,19,USA,07,2020,qui,59,12
35964,19,USA,07,2020,sab,28,8
35965,19,USA,07,2020,seg,34,7
35966,19,USA,07,2020,sex,79,11
35967,19,USA,07,2020,ter,43,11
35968,19,USA,07,2021,qua,3,3
35969,19,USA,07,2021,qui,4,4
35970,19,USA,07,2021,seg,1,1
35971,19,USA,07,2021,sex,1,1
35972,19,USA,07,2021,ter,16,6
35973,19,USA,08,2020,dom,32,13
35974,19,USA,08,2020,qua,15,11
35975,19,USA,08,2020,qui,35,10
35976,19,USA,08,2020,sab,45,15
35977,19,USA,08,2020,seg,37,13
35978,19,USA,08,2020,sex,22,6
35979,19,USA,08,2020,ter,20,7
35980,19,USA,08,2021,dom,3,3
35981,19,USA,08,2021,qua,1,1
35982,19,USA,08,2021,qui,8,3
35983,19,USA,08,2021,seg,1,1
35984,19,USA,08,2021,sex,11,4
35985,19,USA,09,2020,dom,16,6
35986,19,USA,09,2020,qua,15,8
35987,19,USA,09,2020,qui,1,1
35988,19,USA,09,2020,sab,8,7
35989,19,USA,09,2020,seg,9,5
35990,19,USA,09,2020,sex,10,7
35991,19,USA,09,2020,ter,6,5
35992,19,USA,09,2021,dom,1,1
35993,19,USA,09,2021,qua,2,2
35994,19,USA,09,2021,qui,4,1
35995,19,USA,09,2021,sab,4,4
35996,19,USA,09,2021,seg,3,2
35997,19,USA,09,2021,ter,7,2
35998,19,USA,10,2020,dom,3,3
35999,19,USA,10,2020,qua,19,10
36000,19,USA,10,2020,qui,15,10
36001,19,USA,10,2020,sab,22,6
36002,19,USA,10,2020,seg,16,10
36003,19,USA,10,2020,sex,13,10
36004,19,USA,10,2020,ter,9,6
36005,19,USA,10,2021,dom,1,1
36006,19,USA,10,2021,qua,3,3
36007,19,USA,10,2021,qui,2,1
36008,19,USA,10,2021,sab,3,2
36009,19,USA,10,2021,seg,4,4
36010,19,USA,10,2021,sex,7,6
36011,19,USA,10,2021,ter,4,4
36012,19,USA,11,2020,dom,19,13
36013,19,USA,11,2020,qua,45,19
36014,19,USA,11,2020,qui,35,10
36015,19,USA,11,2020,sab,19,7
36016,19,USA,11,2020,seg,30,18
36017,19,USA,11,2020,sex,41,15
36018,19,USA,11,2020,ter,27,12
36019,19,USA,12,2020,dom,39,7
36020,19,USA,12,2020,qua,78,21
36021,19,USA,12,2020,qui,59,12
36022,19,USA,12,2020,sab,37,13
36023,19,USA,12,2020,seg,35,16
36024,19,USA,12,2020,sex,27,18
36025,19,USA,12,2020,ter,41,13
36026,19,Ukraine,01,2021,ter,1,1
36027,19,Ukraine,11,2020,seg,1,1
36028,19,Unit_Kingd,01,2021,dom,4,3
36029,19,Unit_Kingd,01,2021,qua,4,3
36030,19,Unit_Kingd,01,2021,sab,5,4
36031,19,Unit_Kingd,01,2021,seg,6,3
36032,19,Unit_Kingd,01,2021,sex,3,3
36033,19,Unit_Kingd,01,2021,ter,8,4
36034,19,Unit_Kingd,02,2021,sab,7,2
36035,19,Unit_Kingd,02,2021,seg,3,3
36036,19,Unit_Kingd,02,2021,sex,2,2
36037,19,Unit_Kingd,02,2021,ter,2,2
36038,19,Unit_Kingd,03,2021,dom,4,3
36039,19,Unit_Kingd,03,2021,seg,1,1
36040,19,Unit_Kingd,03,2021,ter,4,2
36041,19,Unit_Kingd,04,2021,dom,1,1
36042,19,Unit_Kingd,04,2021,qua,1,1
36043,19,Unit_Kingd,04,2021,qui,1,1
36044,19,Unit_Kingd,04,2021,seg,2,1
36045,19,Unit_Kingd,04,2021,sex,1,1
36046,19,Unit_Kingd,05,2020,dom,1,1
36047,19,Unit_Kingd,05,2020,qui,1,1
36048,19,Unit_Kingd,05,2020,sab,8,1
36049,19,Unit_Kingd,05,2020,seg,4,1
36050,19,Unit_Kingd,05,2020,sex,12,2
36051,19,Unit_Kingd,05,2021,qua,1,1
36052,19,Unit_Kingd,05,2021,sab,1,1
36053,19,Unit_Kingd,06,2020,qua,14,1
36054,19,Unit_Kingd,06,2020,qui,13,1
36055,19,Unit_Kingd,06,2020,seg,21,3
36056,19,Unit_Kingd,06,2021,qui,1,1
36057,19,Unit_Kingd,07,2020,dom,2,2
36058,19,Unit_Kingd,07,2021,qua,1,1
36059,19,Unit_Kingd,07,2021,qui,1,1
36060,19,Unit_Kingd,07,2021,ter,2,2
36061,19,Unit_Kingd,08,2020,seg,1,1
36062,19,Unit_Kingd,08,2021,qua,1,1
36063,19,Unit_Kingd,08,2021,qui,1,1
36064,19,Unit_Kingd,09,2020,qui,1,1
36065,19,Unit_Kingd,09,2020,sab,7,2
36066,19,Unit_Kingd,09,2020,sex,1,1
36067,19,Unit_Kingd,09,2021,dom,2,1
36068,19,Unit_Kingd,09,2021,qua,2,2
36069,19,Unit_Kingd,09,2021,qui,2,2
36070,19,Unit_Kingd,09,2021,sex,1,1
36071,19,Unit_Kingd,10,2020,qua,1,1
36072,19,Unit_Kingd,10,2020,sab,2,2
36073,19,Unit_Kingd,10,2020,seg,21,2
36074,19,Unit_Kingd,10,2020,sex,3,3
36075,19,Unit_Kingd,10,2020,ter,6,3
36076,19,Unit_Kingd,11,2020,dom,4,3
36077,19,Unit_Kingd,11,2020,qui,7,1
36078,19,Unit_Kingd,11,2020,sab,1,1
36079,19,Unit_Kingd,11,2020,seg,4,1
36080,19,Unit_Kingd,11,2020,sex,22,4
36081,19,Unit_Kingd,11,2020,ter,3,3
36082,19,Unit_Kingd,12,2020,dom,2,2
36083,19,Unit_Kingd,12,2020,qua,7,4
36084,19,Unit_Kingd,12,2020,qui,9,5
36085,19,Unit_Kingd,12,2020,sab,16,7
36086,19,Unit_Kingd,12,2020,seg,6,2
36087,19,Unit_Kingd,12,2020,sex,10,3
36088,19,United_Arab_Emirates,10,2020,dom,1,1
36089,19,United_Arab_Emirates,10,2020,qua,1,1
36090,19,United_Arab_Emirates,10,2020,qui,1,1
36091,19,United_Arab_Emirates,10,2020,sab,1,1
36092,19,Uruguay,02,2021,dom,2,1
36093,19,Uruguay,02,2021,sex,2,1
36094,19,Uruguay,05,2021,ter,2,1
36095,19,Uruguay,06,2021,qua,1,1
36096,19,Uruguay,09,2021,qua,2,2
36097,19,Uruguay,09,2021,sex,1,1
36098,19,Uruguay,10,2021,qua,1,1
36099,19,Uruguay,10,2021,qui,1,1
36100,19,Uruguay,10,2021,seg,1,1
36101,19,Uruguay,10,2021,sex,2,1
36102,19,Uruguay,11,2020,qua,1,1
36103,19,Uruguay,11,2020,sex,2,1
36104,19,Uruguay,12,2020,sab,1,1
36105,20,Algeria,02,2021,qui,1,1
36106,20,Andorra,12,2020,sab,2,1
36107,20,Angola,01,2021,dom,3,2
36108,20,Angola,01,2021,qua,1,1
36109,20,Angola,01,2021,qui,1,1
36110,20,Angola,01,2021,sab,4,2
36111,20,Angola,01,2021,seg,3,2
36112,20,Angola,01,2021,sex,3,2
36113,20,Angola,01,2021,ter,10,3
36114,20,Angola,03,2021,qua,1,1
36115,20,Angola,03,2021,ter,3,1
36116,20,Angola,04,2021,sab,1,1
36117,20,Angola,05,2020,dom,16,2
36118,20,Angola,05,2020,qua,12,1
36119,20,Angola,05,2020,qui,3,1
36120,20,Angola,05,2020,seg,9,1
36121,20,Angola,06,2020,dom,56,1
36122,20,Angola,06,2020,qui,4,1
36123,20,Angola,06,2020,seg,3,1
36124,20,Angola,06,2021,dom,1,1
36125,20,Angola,06,2021,sab,1,1
36126,20,Angola,06,2021,seg,1,1
36127,20,Angola,06,2021,sex,3,1
36128,20,Angola,06,2021,ter,3,1
36129,20,Angola,07,2021,qua,2,1
36130,20,Angola,09,2020,qua,1,1
36131,20,Angola,09,2021,qui,9,3
36132,20,Angola,10,2020,ter,5,1
36133,20,Angola,10,2021,qua,1,1
36134,20,Angola,10,2021,seg,11,1
36135,20,Angola,10,2021,sex,1,1
36136,20,Angola,10,2021,ter,2,1
36137,20,Angola,11,2020,sab,1,1
36138,20,Angola,11,2020,sex,4,1
36139,20,Angola,12,2020,qua,2,1
36140,20,Angola,12,2020,qui,1,1
36141,20,Angola,12,2020,seg,3,1
36142,20,Angola,12,2020,sex,10,1
36143,20,Angola,12,2020,ter,3,2
36144,20,Argentina,01,2021,dom,79,26
36145,20,Argentina,01,2021,qua,41,25
36146,20,Argentina,01,2021,qui,22,12
36147,20,Argentina,01,2021,sab,46,25
36148,20,Argentina,01,2021,seg,100,37
36149,20,Argentina,01,2021,sex,117,40
36150,20,Argentina,01,2021,ter,85,25
36151,20,Argentina,02,2021,dom,32,15
36152,20,Argentina,02,2021,qua,26,14
36153,20,Argentina,02,2021,qui,161,42
36154,20,Argentina,02,2021,sab,56,12
36155,20,Argentina,02,2021,seg,21,12
36156,20,Argentina,02,2021,sex,69,24
36157,20,Argentina,02,2021,ter,49,17
36158,20,Argentina,03,2021,dom,36,17
36159,20,Argentina,03,2021,qua,15,9
36160,20,Argentina,03,2021,qui,97,34
36161,20,Argentina,03,2021,sab,31,13
36162,20,Argentina,03,2021,seg,21,10
36163,20,Argentina,03,2021,sex,54,14
36164,20,Argentina,03,2021,ter,65,15
36165,20,Argentina,04,2021,dom,3,2
36166,20,Argentina,04,2021,qua,3,1
36167,20,Argentina,04,2021,qui,2,2
36168,20,Argentina,04,2021,sab,9,4
36169,20,Argentina,04,2021,seg,1,1
36170,20,Argentina,04,2021,sex,1,1
36171,20,Argentina,05,2020,qua,1,1
36172,20,Argentina,05,2020,qui,1,1
36173,20,Argentina,05,2020,ter,1,1
36174,20,Argentina,05,2021,qua,4,4
36175,20,Argentina,05,2021,qui,10,3
36176,20,Argentina,05,2021,sab,8,5
36177,20,Argentina,05,2021,seg,1,1
36178,20,Argentina,05,2021,sex,9,3
36179,20,Argentina,05,2021,ter,20,11
36180,20,Argentina,06,2020,qua,2,1
36181,20,Argentina,06,2020,qui,5,4
36182,20,Argentina,06,2020,seg,1,1
36183,20,Argentina,06,2020,ter,8,4
36184,20,Argentina,06,2021,qua,20,10
36185,20,Argentina,06,2021,qui,14,2
36186,20,Argentina,06,2021,sab,1,1
36187,20,Argentina,06,2021,seg,11,5
36188,20,Argentina,06,2021,sex,1,1
36189,20,Argentina,06,2021,ter,3,3
36190,20,Argentina,07,2020,qua,2,2
36191,20,Argentina,07,2020,qui,1,1
36192,20,Argentina,07,2020,sab,1,1
36193,20,Argentina,07,2020,seg,3,1
36194,20,Argentina,07,2020,ter,2,2
36195,20,Argentina,07,2021,qua,1,1
36196,20,Argentina,07,2021,qui,3,2
36197,20,Argentina,07,2021,sex,2,2
36198,20,Argentina,07,2021,ter,2,2
36199,20,Argentina,08,2020,qua,2,2
36200,20,Argentina,08,2020,qui,1,1
36201,20,Argentina,08,2020,seg,1,1
36202,20,Argentina,08,2020,sex,1,1
36203,20,Argentina,08,2021,qua,2,2
36204,20,Argentina,08,2021,qui,1,1
36205,20,Argentina,08,2021,sab,1,1
36206,20,Argentina,08,2021,seg,9,3
36207,20,Argentina,08,2021,sex,5,4
36208,20,Argentina,08,2021,ter,4,4
36209,20,Argentina,09,2020,dom,1,1
36210,20,Argentina,09,2020,qua,2,2
36211,20,Argentina,09,2020,qui,1,1
36212,20,Argentina,09,2020,sab,3,2
36213,20,Argentina,09,2020,seg,6,1
36214,20,Argentina,09,2020,sex,15,4
36215,20,Argentina,09,2020,ter,2,2
36216,20,Argentina,09,2021,dom,1,1
36217,20,Argentina,09,2021,qua,11,3
36218,20,Argentina,09,2021,qui,10,7
36219,20,Argentina,09,2021,sab,5,2
36220,20,Argentina,09,2021,seg,1,1
36221,20,Argentina,09,2021,sex,26,3
36222,20,Argentina,09,2021,ter,3,3
36223,20,Argentina,10,2020,dom,9,1
36224,20,Argentina,10,2020,qua,1,1
36225,20,Argentina,10,2020,qui,32,6
36226,20,Argentina,10,2020,sab,8,5
36227,20,Argentina,10,2020,seg,14,2
36228,20,Argentina,10,2020,sex,4,4
36229,20,Argentina,10,2020,ter,2,2
36230,20,Argentina,10,2021,qua,1,1
36231,20,Argentina,10,2021,qui,6,2
36232,20,Argentina,10,2021,sab,18,5
36233,20,Argentina,10,2021,seg,2,2
36234,20,Argentina,10,2021,sex,1,1
36235,20,Argentina,10,2021,ter,20,12
36236,20,Argentina,11,2020,dom,8,4
36237,20,Argentina,11,2020,qua,2,1
36238,20,Argentina,11,2020,qui,82,22
36239,20,Argentina,11,2020,sab,5,2
36240,20,Argentina,11,2020,seg,25,12
36241,20,Argentina,11,2020,sex,4,2
36242,20,Argentina,11,2020,ter,11,5
36243,20,Argentina,12,2020,dom,32,19
36244,20,Argentina,12,2020,qua,51,32
36245,20,Argentina,12,2020,qui,75,32
36246,20,Argentina,12,2020,sab,39,18
36247,20,Argentina,12,2020,seg,54,31
36248,20,Argentina,12,2020,sex,72,21
36249,20,Argentina,12,2020,ter,80,37
36250,20,Australia,02,2021,qui,1,1
36251,20,Australia,02,2021,sex,2,1
36252,20,Australia,06,2020,qui,1,1
36253,20,Australia,06,2020,sex,1,1
36254,20,Austria,01,2021,sab,1,1
36255,20,Austria,07,2020,qua,1,1
36256,20,Austria,08,2020,sab,7,1
36257,20,Austria,12,2020,dom,1,1
36258,20,Azerbaijan,10,2021,sab,2,1
36259,20,Bahamas,12,2020,qua,5,2
36260,20,Bangladesh,09,2021,dom,1,1
36261,20,Bangladesh,10,2021,qua,1,1
36262,20,Bangladesh,10,2021,sab,6,1
36263,20,Bangladesh,10,2021,seg,1,1
36264,20,Bangladesh,10,2021,ter,1,1
36265,20,Belarus,05,2021,qua,2,1
36266,20,Belgium,01,2021,sab,2,2
36267,20,Belgium,01,2021,seg,12,1
36268,20,Belgium,01,2021,sex,2,2
36269,20,Belgium,01,2021,ter,2,2
36270,20,Belgium,02,2021,dom,3,1
36271,20,Belgium,02,2021,seg,1,1
36272,20,Belgium,02,2021,ter,1,1
36273,20,Belgium,03,2021,qua,1,1
36274,20,Belgium,03,2021,ter,1,1
36275,20,Belgium,04,2021,sab,1,1
36276,20,Belgium,04,2021,seg,1,1
36277,20,Belgium,05,2020,qui,3,1
36278,20,Belgium,05,2020,sab,10,1
36279,20,Belgium,05,2021,qua,1,1
36280,20,Belgium,05,2021,qui,1,1
36281,20,Belgium,05,2021,sex,5,1
36282,20,Belgium,06,2020,sex,3,1
36283,20,Belgium,06,2021,dom,1,1
36284,20,Belgium,06,2021,qui,1,1
36285,20,Belgium,07,2020,qua,1,1
36286,20,Belgium,07,2020,sab,6,2
36287,20,Belgium,07,2020,sex,2,2
36288,20,Belgium,07,2021,qua,1,1
36289,20,Belgium,07,2021,sab,2,1
36290,20,Belgium,07,2021,seg,1,1
36291,20,Belgium,07,2021,sex,4,2
36292,20,Belgium,08,2021,dom,1,1
36293,20,Belgium,08,2021,seg,11,5
36294,20,Belgium,08,2021,sex,1,1
36295,20,Belgium,09,2020,sab,1,1
36296,20,Belgium,09,2020,ter,4,1
36297,20,Belgium,09,2021,qua,14,4
36298,20,Belgium,09,2021,sab,1,1
36299,20,Belgium,09,2021,seg,4,2
36300,20,Belgium,09,2021,sex,2,2
36301,20,Belgium,09,2021,ter,2,1
36302,20,Belgium,10,2020,sab,8,2
36303,20,Belgium,10,2021,dom,2,1
36304,20,Belgium,10,2021,qua,4,2
36305,20,Belgium,10,2021,sab,9,5
36306,20,Belgium,10,2021,seg,7,3
36307,20,Belgium,10,2021,sex,2,2
36308,20,Belgium,10,2021,ter,2,2
36309,20,Belgium,11,2020,dom,2,1
36310,20,Belgium,11,2020,seg,2,2
36311,20,Belgium,11,2020,sex,3,2
36312,20,Belgium,12,2020,qui,11,3
36313,20,Belgium,12,2020,seg,4,3
36314,20,Belgium,12,2020,sex,6,3
36315,20,Belgium,12,2020,ter,5,1
36316,20,Bolivia,01,2021,sab,1,1
36317,20,Bolivia,09,2020,seg,28,2
36318,20,Bolivia,09,2020,ter,1,1
36319,20,Bolivia,10,2020,seg,4,1
36320,20,Bolivia,10,2021,ter,1,1
36321,20,Bolivia,11,2020,qua,1,1
36322,20,Bolivia,12,2020,ter,14,2
36323,20,Brazil,01,2021,qua,3,3
36324,20,Brazil,01,2021,qui,1,1
36325,20,Brazil,01,2021,sab,12,1
36326,20,Brazil,01,2021,seg,2,2
36327,20,Brazil,01,2021,sex,2,2
36328,20,Brazil,01,2021,ter,2,2
36329,20,Brazil,02,2021,qua,1,1
36330,20,Brazil,02,2021,ter,2,2
36331,20,Brazil,03,2021,dom,1,1
36332,20,Brazil,03,2021,qua,1,1
36333,20,Brazil,03,2021,sab,2,1
36334,20,Brazil,03,2021,sex,1,1
36335,20,Brazil,03,2021,ter,5,1
36336,20,Brazil,04,2021,qui,13,5
36337,20,Brazil,04,2021,sab,1,1
36338,20,Brazil,04,2021,seg,1,1
36339,20,Brazil,04,2021,ter,1,1
36340,20,Brazil,05,2020,qua,1,1
36341,20,Brazil,05,2020,sab,1,1
36342,20,Brazil,05,2021,qua,1,1
36343,20,Brazil,05,2021,sab,1,1
36344,20,Brazil,05,2021,sex,2,1
36345,20,Brazil,06,2020,dom,2,2
36346,20,Brazil,06,2020,qua,3,3
36347,20,Brazil,06,2020,qui,2,1
36348,20,Brazil,06,2020,sab,3,2
36349,20,Brazil,06,2020,seg,2,2
36350,20,Brazil,06,2020,sex,4,1
36351,20,Brazil,06,2020,ter,2,2
36352,20,Brazil,06,2021,sab,3,1
36353,20,Brazil,06,2021,seg,1,1
36354,20,Brazil,07,2020,dom,1,1
36355,20,Brazil,07,2020,qua,3,1
36356,20,Brazil,07,2020,sab,6,2
36357,20,Brazil,07,2020,seg,1,1
36358,20,Brazil,07,2020,sex,3,3
36359,20,Brazil,07,2020,ter,8,6
36360,20,Brazil,07,2021,qua,1,1
36361,20,Brazil,07,2021,ter,2,2
36362,20,Brazil,08,2020,dom,2,1
36363,20,Brazil,08,2020,qui,1,1
36364,20,Brazil,08,2020,sab,1,1
36365,20,Brazil,08,2020,seg,1,1
36366,20,Brazil,08,2020,sex,1,1
36367,20,Brazil,08,2021,dom,1,1
36368,20,Brazil,08,2021,seg,1,1
36369,20,Brazil,08,2021,ter,2,2
36370,20,Brazil,09,2020,dom,1,1
36371,20,Brazil,09,2020,sab,2,2
36372,20,Brazil,09,2020,sex,1,1
36373,20,Brazil,09,2021,qui,1,1
36374,20,Brazil,09,2021,sab,1,1
36375,20,Brazil,09,2021,ter,2,2
36376,20,Brazil,10,2020,dom,2,2
36377,20,Brazil,10,2020,qua,1,1
36378,20,Brazil,10,2020,qui,2,2
36379,20,Brazil,10,2020,sab,2,2
36380,20,Brazil,10,2020,sex,10,4
36381,20,Brazil,10,2021,dom,1,1
36382,20,Brazil,10,2021,qua,1,1
36383,20,Brazil,10,2021,seg,2,1
36384,20,Brazil,10,2021,sex,2,1
36385,20,Brazil,10,2021,ter,2,2
36386,20,Brazil,11,2020,dom,1,1
36387,20,Brazil,11,2020,qua,1,1
36388,20,Brazil,11,2020,qui,3,2
36389,20,Brazil,11,2020,sab,1,1
36390,20,Brazil,11,2020,seg,3,1
36391,20,Brazil,11,2020,sex,3,3
36392,20,Brazil,11,2020,ter,1,1
36393,20,Brazil,12,2020,dom,1,1
36394,20,Brazil,12,2020,seg,5,1
36395,20,Brazil,12,2020,sex,1,1
36396,20,Brazil,12,2020,ter,5,4
36397,20,Bulgaria,07,2021,sab,2,1
36398,20,Bulgaria,09,2020,sex,12,3
36399,20,Bulgaria,10,2020,dom,1,1
36400,20,Bulgaria,11,2020,seg,2,1
